EEP,log10_isochrone_age_yr,initial_mass,star_mass,log_Teff,log_g,log_L,[Fe/H]_init,[Fe/H],u_sdss,g_sdss,r_sdss,i_sdss,z_sdss,phase
288,9.39,0.615964808791318,0.6159561059820746,3.6104431793996854,4.694383696045597,-1.0705831707674638,0.01,0.042264,11.699448,9.104395,7.811432,7.329842,7.045112,0.0
289,9.39,0.6248677624947987,0.6248585579294517,3.6139362776979396,4.687741747160123,-1.0437867564687955,0.01,0.041952,11.582319,8.99442,7.717776,7.253366,6.980678,0.0
290,9.39,0.6334819007235958,0.6334721855679962,3.6174155598887916,4.681622325065773,-1.0178276771540817,0.01,0.041661,11.464814,8.886416,7.627192,7.179224,6.918113,0.0
291,9.39,0.6422492756694289,0.6422390138160916,3.6210004112510825,4.675521564267216,-0.9913821969006436,0.01,0.041369,11.341393,8.775613,7.535468,7.103785,6.854138,0.0
292,9.39,0.6510063069896949,0.6509954722418543,3.6245857539668638,4.669417739314724,-0.9649376534122556,0.01,0.041072,11.214478,8.664549,7.444543,7.028527,6.789829,0.0
293,9.39,0.6590428509131474,0.6590314661884547,3.6280730302270348,4.664505563507247,-0.9407010933809465,0.01,0.040835,11.091043,8.560074,7.360508,6.959136,6.730491,0.0
294,9.39,0.6660814527138308,0.6660695650154564,3.6314058453616695,4.661183551848717,-0.9195221631296666,0.01,0.040688,10.973795,8.464794,7.285848,6.897824,6.678286,0.0
295,9.39,0.6732635907182793,0.6732511666348666,3.634815120559047,4.657799716821174,-0.8978830015434969,0.01,0.040545,10.849338,8.366703,7.210395,6.835291,6.624715,0.0
296,9.39,0.6805166346062748,0.6805036456043663,3.638273705742201,4.654434403205732,-0.8760360685026194,0.01,0.0404,10.719754,8.267131,7.134906,6.772293,6.570453,0.0
297,9.39,0.6880072521555743,0.6879936569920924,3.6417745259645113,4.651036427301434,-0.853964887220689,0.01,0.040238,10.586231,8.166517,7.059488,6.708872,6.515522,0.0
298,9.39,0.6959495721487439,0.6959353047429812,3.64546274007348,4.647466101116847,-0.8307414564423425,0.01,0.040068,10.444349,8.061117,6.981326,6.642456,6.457677,0.0
299,9.39,0.7036845983633081,0.7036696463931102,3.6490639291825535,4.643980620693702,-0.8080744010413756,0.01,0.039909,10.306004,7.959214,6.905581,6.57802,6.401255,0.0
300,9.39,0.711982244031135,0.7119665377388803,3.6527533807690773,4.640386698594618,-0.784884078005432,0.01,0.039682,10.165986,7.85637,6.829007,6.512562,6.343659,0.0
301,9.39,0.7209409297335791,0.720924387925667,3.6565352102939164,4.636658551214887,-0.761128229759734,0.01,0.039364,10.023819,7.752447,6.751586,6.446015,6.284772,0.0
302,9.39,0.7299511776194804,0.7299337549495721,3.66034115347256,4.632886131867591,-0.7372039596099113,0.01,0.039039,9.880056,7.648696,6.674753,6.379452,6.225469,0.0
303,9.39,0.7396619145416565,0.7396434970755631,3.6644474261205384,4.62880238039605,-0.7113841891072221,0.01,0.038683,9.725071,7.53794,6.59297,6.308121,6.161526,0.0
304,9.39,0.7489251850124425,0.7489057742603105,3.668365161576508,4.62487829880274,-0.6867257526978319,0.01,0.038337,9.578098,7.433562,6.515821,6.240491,6.100566,0.0
305,9.39,0.7578950688848736,0.7578746486046228,3.672160629967818,4.621047151757374,-0.662809741766024,0.01,0.037998,9.437301,7.333819,6.441747,6.175354,6.041586,0.0
306,9.39,0.7668331787979181,0.7668116962995302,3.675943863652498,4.6171943264874775,-0.6389386393937395,0.01,0.037659,9.299173,7.235886,6.36841,6.110778,5.982893,0.0
307,9.39,0.7755530757892035,0.7755305093585069,3.6796305058383036,4.6134089612655504,-0.6156510650736053,0.01,0.037323,9.166957,7.141982,6.297424,6.04819,5.925929,0.0
308,9.39,0.7849091898955772,0.7848854122768121,3.683588576341205,4.609325738913212,-0.5906370823841233,0.01,0.036954,9.027016,7.042781,6.221962,5.98141,5.865273,0.0
309,9.39,0.7938603151988116,0.793835324955831,3.687375309525217,4.605381556814802,-0.5666698679591855,0.01,0.036598,8.894817,6.949261,6.150394,5.917879,5.80762,0.0
310,9.39,0.8024248675206438,0.8023986650223887,3.6909985303729513,4.601570647648776,-0.5437018205887456,0.01,0.03625,8.769697,6.860937,6.082444,5.85743,5.752738,0.0
311,9.39,0.8112183770158028,0.8111908550171376,3.69471950010755,4.59760868521029,-0.5200665095057363,0.01,0.03589,8.642395,6.771273,6.013126,5.795681,5.696573,0.0
312,9.39,0.8199304707319578,0.8199015757675052,3.698407308053687,4.593639721105125,-0.4966011179642279,0.01,0.03553,8.517263,6.683362,5.94487,5.734844,5.641062,0.0
313,9.39,0.8289333935456684,0.8289030235123618,3.702210695143773,4.589492435304958,-0.47234632001648447,0.01,0.035137,8.389215,6.593726,5.874915,5.672402,5.583911,0.0
314,9.39,0.8376519645533641,0.8376201019097596,3.7058931081162214,4.585429401934061,-0.4488161474169291,0.01,0.034749,8.266394,6.508113,5.807667,5.612164,5.528742,0.0
315,9.39,0.8460464171769909,0.8460130533266889,3.709435652769165,4.581470320276058,-0.42612904199958723,0.01,0.034373,8.149302,6.426697,5.743393,5.554399,5.475828,0.0
316,9.39,0.8542774959872632,0.8542425891211133,3.712911652339355,4.5775407471333684,-0.4038246612651267,0.01,0.034004,8.035453,6.3476,5.680722,5.49791,5.424093,0.0
317,9.39,0.8630644490353713,0.8630277940754961,3.7166239006852795,4.57327833388392,-0.3799390660464192,0.01,0.033623,7.914978,6.263813,5.614168,5.43775,5.369026,0.0
318,9.39,0.8717918350551953,0.8717533701448823,3.7203027346819795,4.568983114843113,-0.3561949780737714,0.01,0.033237,7.796706,6.181318,5.548563,5.378292,5.314652,0.0
319,9.39,0.8803119165499963,0.8802716116509224,3.7238365984812076,4.564656426754647,-0.3331528493984672,0.01,0.032842,7.683629,6.102273,5.485495,5.321043,5.262185,0.0
320,9.39,0.8884166531679062,0.8883745298665057,3.7270621711480523,4.560290365695267,-0.311619672183898,0.01,0.032428,7.580079,6.029624,5.427151,5.267995,5.213329,0.0
321,9.39,0.8962567836779157,0.8962128267492195,3.7301788824945312,4.556010733371117,-0.2907498941301435,0.01,0.032023,7.480824,5.959884,5.371018,5.216954,5.166225,0.0
322,9.39,0.9049550722548096,0.904908956063037,3.7336387977339727,4.551178851850314,-0.2675033712574621,0.01,0.031581,7.371652,5.882891,5.308938,5.160485,5.114046,0.0
323,9.39,0.9135810378041206,0.9135327355237203,3.7365491126038126,4.545605361345402,-0.24610929457720493,0.01,0.030973,7.27614,5.813957,5.252475,5.1087,5.065832,0.0
324,9.39,0.9220041124935459,0.921953612490178,3.7391100298009508,4.5397146816904295,-0.2260846804272212,0.01,0.030268,7.189879,5.750585,5.200045,5.060347,5.020619,0.0
325,9.39,0.9302309828479264,0.9301782488368251,3.7416045922354,4.533894735048779,-0.20649006739804043,0.01,0.029551,7.10644,5.688826,5.148939,5.013191,4.97654,0.0
326,9.39,0.9384751569845187,0.9384200847140376,3.744099800168225,4.527986199948388,-0.1867974492736071,0.01,0.028804,7.023442,5.627114,5.097731,4.966005,4.932408,0.0
327,9.39,0.9471092515873365,0.9470515900671913,3.7467036134726994,4.521682812327918,-0.16609666757882904,0.01,0.027999,6.93721,5.56267,5.044102,4.916612,4.886175,0.0
328,9.39,0.9554820309651498,0.9554217484276725,3.749221934257279,4.515486576087605,-0.1459663284773428,0.01,0.027198,6.854304,5.500472,4.992186,4.868772,4.841368,0.0
329,9.39,0.9640905761582426,0.9640274845206565,3.751751105971469,4.508957560724904,-0.1253908160621137,0.01,0.026329,6.770925,5.437409,4.93942,4.820021,4.795643,0.0
330,9.39,0.972745036062645,0.9726789955182592,3.7542680784686246,4.502276291045235,-0.1047063106359687,0.01,0.025419,6.688243,5.37439,4.886699,4.77116,4.749778,0.0
331,9.39,0.9812003403128056,0.9811312612604769,3.7567209771210828,4.495640098824119,-0.08441544174308123,0.01,0.024446,6.608311,5.312863,4.835301,4.723341,4.704868,0.0
332,9.39,0.9895348164356861,0.9894626021788251,3.759119543042702,4.488980439047073,-0.06438158031908402,0.01,0.023445,6.530564,5.252412,4.784903,4.676219,4.660586,0.0
333,9.39,0.9998330930381418,0.999756867911063,3.76183838734164,4.480332655431739,-0.040366700317796225,0.01,0.022096,6.44013,5.180856,4.724828,4.619721,4.607293,0.0
334,9.39,1.0094272259663943,1.0093470832693496,3.764344655754426,4.4721406310183625,-0.01798313289330296,0.01,0.020733,6.357027,5.11445,4.668858,4.567216,4.557724,0.0
335,9.39,1.017663546687477,1.017579858164273,3.7664259764812167,4.464935607123791,0.0010731772486820002,0.01,0.01925,6.287417,5.058326,4.621243,4.522596,4.515526,0.0
336,9.39,1.0259586450727465,1.0258712295347368,3.768507784207861,4.45757669152428,0.020304026520825295,0.01,0.017679,6.21795,5.00194,4.573205,4.477654,4.472996,0.0
337,9.39,1.032542834555802,1.0324523795577119,3.7701047804308763,4.4516658407655125,0.03536403187960088,0.01,0.016289,6.164256,4.958045,4.535607,4.442492,4.439676,0.0
338,9.39,1.0391657808154267,1.0390721409415011,3.7716981316289884,4.4456381145773864,0.05053802668709369,0.01,0.014826,6.110651,4.913964,4.497736,4.407102,4.406117,0.0
339,9.39,1.0459569638537998,1.0458599698326818,3.7733054460010704,4.439434247898075,0.06599063934065293,0.01,0.013149,6.056523,4.869216,4.459192,4.371107,4.371962,0.0
340,9.39,1.05391949096662,1.0538183689705687,3.775150279059679,4.43201882327525,0.0840632542225487,0.01,0.011086,5.993972,4.817108,4.414134,4.329025,4.331985,0.0
341,9.39,1.0621410777352245,1.0620355450746521,3.7770342068539486,4.424272642312901,0.10271639319365711,0.01,0.00882,5.930057,4.7635,4.367652,4.285635,4.290736,0.0
342,9.39,1.070623218172553,1.0705129156617916,3.778957650853209,4.416168762023461,0.12198052872564548,0.01,0.006299,5.86472,4.70832,4.319698,4.240869,4.248145,0.0
343,9.39,1.082004480459924,1.0818874580104891,3.7814331266864993,4.405297616770587,0.1472881331448822,0.01,0.001892,5.77988,4.636223,4.257075,4.182178,4.192226,0.0
344,9.39,1.0917095311979101,1.0915865360459094,3.783536498041817,4.395894310993338,0.16897204068667626,0.01,-0.002016,5.708024,4.574678,4.203672,4.131979,4.144369,0.0
345,9.39,1.1012808597034014,1.1011516501438419,3.785593285579478,4.386442793655026,0.1904623480134564,0.01,-0.00607,5.637628,4.513918,4.150934,4.082285,4.096953,0.0
346,9.39,1.1114862013976028,1.1113500470529045,3.7877530167148605,4.376252952762177,0.21333347721895246,0.01,-0.01085,5.563505,4.449498,4.094988,4.029474,4.046518,0.0
347,9.39,1.1283334129346823,1.1281850715431647,3.7911766983645343,4.359292539640773,0.25053349196890484,0.01,-0.020579,5.444615,4.345334,4.004355,3.943755,3.964512,0.0
348,9.39,1.1375992083661992,1.1374437654436047,3.7929831334433324,4.349970575170898,0.27060649538494674,0.01,-0.027071,5.381229,4.289417,3.955601,3.897603,3.920289,0.0
349,9.39,1.1472448242104358,1.147081581825476,3.7948132863432176,4.340154827219634,0.2913899614381233,0.01,-0.03458,5.31623,4.231749,3.905188,3.849858,3.87448,0.0
350,9.39,1.1636146764786046,1.1634368803642732,3.797639521450346,4.3235686848436075,0.3253142471704339,0.01,-0.048742,5.211962,4.138341,3.823001,3.771862,3.799423,0.0
351,9.39,1.17839477353327,1.1782030134117525,3.800102014171526,4.308137547395411,0.35604128587290085,0.01,-0.053536,5.120638,4.053881,3.747883,3.700505,3.730737,0.0
352,9.39,1.1971883286154084,1.196977235573459,3.8028695716890986,4.288452476103754,0.3935587978918478,0.01,-0.054031,5.012547,3.951375,3.655641,3.612586,3.645885,0.0
353,9.39,1.214302649287042,1.2140732688923193,3.805320611942029,4.270180549553139,0.4277905210031131,0.01,-0.0649,4.913589,3.858637,3.572477,3.533159,3.568993,0.0
354,9.39,1.2218162824719812,1.221578497083517,3.8063367136683244,4.262055817132706,0.4426708179924927,0.01,-0.071578,4.87083,3.818586,3.536495,3.498714,3.535561,0.0
355,9.39,1.2457510608827849,1.2454858402209645,3.8093906835422082,4.236243431298675,0.4892347181464184,0.01,-0.096995,4.738095,3.693946,3.424297,3.391117,3.430913,0.0
356,9.39,1.2540047991555645,1.253729178428553,3.8101320161800825,4.227137390726124,0.5041334809098579,0.01,-0.091602,4.699021,3.654022,3.386912,3.355029,3.395739,0.0
357,9.39,1.2595688672472232,1.2592858930743578,3.8106162227910523,4.220798735259817,0.5143347514884603,0.01,-0.088125,4.672366,3.62676,3.361326,3.330294,3.371598,0.0
358,9.39,1.2747197001539496,1.2744163402419748,3.8118250383856873,4.203361178689279,0.5418514006397981,0.01,-0.066111,4.602714,3.552846,3.291053,3.262329,3.305336,0.0
359,9.39,1.2882490818059773,1.2879263804898613,3.812680340677098,4.187443416694456,0.5658119738348395,0.01,-0.043585,4.543489,3.488849,3.229419,3.202452,3.246775,0.0
360,9.39,1.2975882193119006,1.2972514740878125,3.813155421834631,4.1761766468029045,0.5821397982231071,0.01,-0.028796,4.503577,3.44556,3.187404,3.161464,3.206555,0.0
361,9.39,1.3031662634398917,1.3028206776586564,3.8133420714364292,4.169335083299762,0.5915855884594253,0.01,-0.02253,4.480597,3.420871,3.163255,3.137748,3.183147,0.0
362,9.39,1.3086496677942638,1.3082951987383844,3.8134894188920883,4.1624840608695415,0.6008519523592301,0.01,-0.01641,4.458224,3.396749,3.139542,3.114404,3.160065,0.0
363,9.39,1.3140330228022916,1.3136696354431612,3.813595643300886,4.155629048731303,0.6099237270192785,0.01,-0.010448,4.436501,3.37324,3.116302,3.091468,3.137343,0.0
364,9.39,1.3200512186310274,1.3196775922504622,3.8136572687628476,4.147884811793114,0.6198959831866586,0.01,-0.005553,4.412656,3.347627,3.090874,3.066269,3.112291,0.0
365,9.39,1.3262826611396479,1.3258981681008852,3.81368255489682,4.139733440145524,0.6301928395867332,0.01,-0.001027,4.388149,3.321312,3.064641,3.040208,3.08633,0.0
366,9.39,1.332437867802879,1.332042391301074,3.813648374823389,4.13150622466574,0.6403024285272961,0.01,0.003399,4.364367,3.295638,3.038844,3.014489,3.060645,0.0
367,9.39,1.3378918791510184,1.3374863889299713,3.8135522327879157,4.124119809117845,0.6490765491873872,0.01,0.006446,4.343941,3.273577,3.016481,2.992082,3.03818,0.0
368,9.39,1.3431744308179185,1.342758983911786,3.8134115291161397,4.116831516339893,0.6575068726137321,0.01,0.008909,4.324486,3.252535,2.995003,2.970481,3.016464,0.0
369,9.39,1.348492186475282,1.348066486406781,3.8132362974890963,4.1093326292300505,0.6660181325681329,0.01,0.011326,4.304999,3.231387,2.973302,2.948605,2.994434,0.0
370,9.39,1.3537625574586063,1.3533264683483328,3.8130307789507434,4.10180197561249,0.6744247150471692,0.01,0.013715,4.285913,3.210593,2.951847,2.926926,2.972566,0.0
371,9.39,1.3584001814178144,1.357954714454128,3.8127892943859916,4.095097461028495,0.6816390418055722,0.01,0.015315,4.269792,3.192951,2.933431,2.908211,2.953612,0.0
372,9.39,1.362901115154752,1.3624463329539327,3.8125375445357035,4.0884528335598045,0.6887018089137933,0.01,0.016746,4.254074,3.17573,2.915404,2.889867,2.935014,0.0
373,9.39,1.3673364195621347,1.366872269488266,3.8122235280194627,4.0818545109099595,0.695448520437068,0.01,0.018152,4.239427,3.159488,2.898132,2.872177,2.917001,0.0
374,9.39,1.371722221957546,1.3712486178674732,3.811918750869848,4.075094261195903,0.7023780832242225,0.01,0.019537,4.224298,3.142761,2.880411,2.854055,2.898566,0.0
375,9.39,1.3758460784590718,1.375363433248706,3.8115516608968267,4.0688084212906706,0.7084997113314007,0.01,0.020842,4.211431,3.128262,2.864685,2.837822,2.88195,0.0
376,9.39,1.3804384232358928,1.3799455735289512,3.8111099421124925,4.061784845852344,0.7151957536749902,0.01,0.022013,4.197532,3.112533,2.847483,2.82,2.863661,0.0
377,9.39,1.3851099949357253,1.3846065550008455,3.8107092387056936,4.054207577471294,0.7226330582515296,0.01,0.023176,4.181649,3.094819,2.828452,2.800419,2.843657,0.0
378,9.39,1.3897802312871197,1.3892659843699335,3.8102038646077223,4.046710008660458,0.7295714804998832,0.01,0.024335,4.167513,3.078674,2.81061,2.781858,2.824559,0.0
379,9.39,1.3944227835960257,1.3938975715986093,3.809673552871718,4.0390720900269095,0.7365409885175316,0.01,0.025481,4.153446,3.06253,2.792679,2.763171,2.805306,0.0
380,9.39,1.3994410501908403,1.3989037421184083,3.8090687751259606,4.030755393792412,0.7439942612741488,0.01,0.026509,4.138593,3.045394,2.773504,2.743125,2.78461,0.0
381,9.39,1.4045829971282493,1.4040330242696246,3.808422671428339,4.022067469607033,0.7516864463793341,0.01,0.027468,4.123393,3.027791,2.753718,2.722403,2.763191,0.0
382,9.39,1.4096732789933168,1.4091104773288565,3.8077398225706887,4.01329114809619,0.7593032199417582,0.01,0.028417,4.1086,3.0105,2.734108,2.7018,2.741849,0.0
383,9.39,1.4147537704219189,1.4141778702751857,3.807010710764231,4.004443882217573,0.7668014068198615,0.01,0.029358,4.094375,2.993661,2.714779,2.681403,2.720662,0.0
384,9.39,1.4198216080868438,1.419232262536648,3.8062193855044653,3.99551644254694,0.7741085570276881,0.01,0.030143,4.081034,2.977481,2.695889,2.661355,2.699747,0.0
385,9.39,1.4248476518390698,1.4242446709014867,3.8053902049270376,3.986538575013056,0.7812983506082817,0.01,0.030905,4.068304,2.961698,2.677258,2.641514,2.678992,0.0
386,9.39,1.429769753012881,1.4291531260283008,3.8045488736238458,3.9775343661232485,0.7884338925689363,0.01,0.031649,4.055836,2.946114,2.658773,2.621799,2.658348,0.0
387,9.39,1.4346324312243723,1.4340020301952623,3.8036766988677897,3.968577453857803,0.7953805673028134,0.01,0.032384,4.044071,2.931129,2.64076,2.602504,2.638089,0.0
388,9.39,1.4389670113255335,1.4383240962492274,3.8028886382899554,3.9605525749786117,0.8015555729564703,0.01,0.032915,4.033732,2.917876,2.624765,2.585347,2.620059,0.0
389,9.39,1.4432690894430653,1.4426135087058598,3.8020884436366917,3.952554328591505,0.8076408823374519,0.01,0.033414,4.02374,2.90491,2.609005,2.568404,2.602228,0.0
390,9.39,1.4475433887404794,1.4468749801912373,3.8012973187114407,3.9444777722803024,0.8138320346636013,0.01,0.033909,4.013505,2.891673,2.592999,2.551228,2.584172,0.0
391,9.39,1.4518089448161373,1.4511274676925425,3.800509372281324,3.9363596201913595,0.8200748383986308,0.01,0.034403,4.003194,2.87832,2.576879,2.533941,2.56601,0.0
392,9.39,1.4560214902608282,1.4553268476091883,3.799753231060615,3.9282029859554415,0.8264661758844487,0.01,0.03489,3.992396,2.864514,2.560416,2.51636,2.547586,0.0
393,9.39,1.4601735969555205,1.459465760335831,3.7990887542196132,3.9201348740809427,0.8331032741200812,0.01,0.035299,3.980486,2.849819,2.543398,2.498366,2.528851,0.0
394,9.39,1.4642797899779878,1.4635586235678972,3.798534867019289,3.9121481593174483,0.8400868784232978,0.01,0.0357,3.967095,2.833913,2.525572,2.479737,2.509603,0.0
395,9.39,1.4682593040653393,1.4675249423627783,3.798159066069238,3.9044051508252915,0.8475014295893277,0.01,0.036089,3.951573,2.816357,2.506751,2.460392,2.489839,0.0
396,9.39,1.4718012036864068,1.4710548491200202,3.798093872000096,3.897428046851879,0.8552635681758625,0.01,0.036437,3.933268,2.796929,2.4872,2.440803,2.470177,0.0
397,9.39,1.4747764721892231,1.474019838493937,3.7983625636917084,3.8915773723409774,0.8630670555293852,0.01,0.036728,3.912764,2.776321,2.467697,2.421783,2.451458,0.0
398,9.39,1.4771915537381093,1.476426430638444,3.798909991100241,3.8868717994547035,0.8706722640749612,0.01,0.036951,3.891013,2.755322,2.448823,2.403827,2.434112,0.0
399,9.39,1.4790662339127532,1.4782944275969556,3.7996765282710765,3.8832727669908307,0.8778842951861683,0.01,0.037106,3.868904,2.734622,2.431047,2.387309,2.418448,0.0
400,9.39,1.4804536595367896,1.4796768293120044,3.80059097856803,3.880639369951065,0.884580122995799,0.01,0.03722,3.847219,2.71477,2.41465,2.372398,2.404556,0.0
401,9.39,1.481501579479739,1.4807209009545987,3.8015982151689602,3.878683542924618,0.8908704746877463,0.01,0.037306,3.82606,2.695669,2.399333,2.358711,2.391988,0.0
402,9.39,1.4823261281557507,1.4815423828773495,3.8026637945754667,3.877185717023317,0.8968710592813787,0.01,0.037371,3.805378,2.677142,2.384791,2.34589,2.380348,0.0
403,9.39,1.4829778553408262,1.4821916568735953,3.803766633944015,3.8760110263608167,0.9026471320515966,0.01,0.037423,3.785151,2.659092,2.370851,2.33373,2.369408,0.0
404,9.39,1.483498788688919,1.4827106073332077,3.804892431392707,3.8750593665784696,0.9082538552062538,0.01,0.037462,3.765339,2.641427,2.357369,2.322065,2.358985,0.0
405,9.39,1.483921695452882,1.483131887001981,3.8060331392560864,3.8742685449698455,0.9137307956957057,0.01,0.037496,3.745897,2.624072,2.344241,2.310779,2.348954,0.0
406,9.39,1.4842692126692272,1.48347805310135,3.8071833446033096,3.8735953079942096,0.9191061651202468,0.01,0.037523,3.726787,2.606975,2.331393,2.299791,2.339228,0.0
407,9.39,1.484556743685376,1.4837644545684638,3.8083373142021175,3.872996180080745,0.9244049978054969,0.01,0.037544,3.70798,2.590088,2.318759,2.289026,2.329726,0.0
408,9.39,1.4847961390639681,1.4840028994691985,3.8094911026375256,3.8724423153768734,0.9296438023281084,0.01,0.037563,3.689456,2.573382,2.306294,2.278434,2.320394,0.0
409,9.39,1.4849955841973372,1.484201544218808,3.810637036041558,3.871887494272488,0.9348404890479505,0.01,0.03758,3.67121,2.556834,2.293949,2.267953,2.311158,0.0
410,9.39,1.485165700339205,1.4843709710755,3.811774247957533,3.871319243601429,0.9400071705969227,0.01,0.037595,3.653211,2.540416,2.281691,2.25755,2.301988,0.0
411,9.39,1.4853115363694733,1.484516210383576,3.8129019477587587,3.8707326586645676,0.9451470611462072,0.01,0.037608,3.63545,2.524119,2.26951,2.247215,2.29287,0.0
412,9.39,1.4854364675481924,1.4846406252061308,3.814017075103437,3.870131987842413,0.9502446532262014,0.01,0.037619,3.617995,2.507996,2.257446,2.236979,2.283834,0.0
413,9.39,1.485544117773336,1.4847478260742228,3.815113562107919,3.8694753598916627,0.955318602973581,0.01,0.037627,3.60084,2.492017,2.245448,2.226784,2.274815,0.0
414,9.39,1.4856371565773872,1.484840472585876,3.816190614885448,3.8687734325610164,0.9603558564304026,0.01,0.037637,3.584006,2.476215,2.233547,2.216657,2.265839,0.0
415,9.39,1.4857184797021554,1.4849214494986378,3.817247220454129,3.8680298727123015,0.9653495390859073,0.01,0.037643,3.5675,2.460608,2.221759,2.206613,2.25692,0.0
416,9.39,1.485789994170531,1.4849926566305518,3.8182774967655813,3.867241089876212,0.9702802685544372,0.01,0.037651,3.55138,2.445259,2.210126,2.196685,2.248085,0.0
417,9.39,1.485853362033931,1.4850557495987664,3.8192775009247613,3.8664135056889366,0.9751263358433094,0.01,0.037659,3.535701,2.43023,2.198698,2.186915,2.239374,0.0
418,9.39,1.4859097033412492,1.4851118441618745,3.8202417266904725,3.8655610947364836,0.9798520673392836,0.01,0.037665,3.520554,2.415624,2.187558,2.177378,2.230855,0.0
419,9.39,1.4859602093969488,1.4851621269702517,3.8211626609604252,3.864692837018471,0.9844187790588671,0.01,0.037669,3.506045,2.401556,2.176798,2.168153,2.222598,0.0
420,9.39,1.4860059021748342,1.4852076159670966,3.822031180044418,3.8638265381655406,0.9887724683184717,0.01,0.037676,3.492323,2.388185,2.166542,2.159348,2.214704,0.0
421,9.39,1.4860475133767976,1.4852490399308773,3.822833174808509,3.862993556540317,0.9928255526537031,0.01,0.037681,3.479635,2.375768,2.156998,2.151146,2.20734,0.0
422,9.39,1.486085607511286,1.4852869612365915,3.823551389816237,3.8622336255632668,0.996469441732099,0.01,0.037686,3.468284,2.36462,2.148422,2.143775,2.20072,0.0
423,9.39,1.4861206208346447,1.4853218145490383,3.824160604292931,3.8615929564577143,0.9995571689601052,0.01,0.037691,3.458695,2.355179,2.141161,2.137537,2.195116,0.0
424,9.39,1.4861528391245205,1.4853538846891734,3.8246368972415175,3.86113044662814,1.0019342358568588,0.01,0.037695,3.451306,2.347896,2.13558,2.132756,2.190832,0.0
425,9.39,1.4861823482115475,1.485383257458592,3.824951037458047,3.860891154521955,1.0034386850335153,0.01,0.037699,3.446592,2.343256,2.13206,2.129763,2.188166,0.0
426,9.39,1.4862093423279408,1.4854101265499573,3.8250954000948276,3.8609165521037916,1.0039986016736429,0.01,0.037703,3.444739,2.341459,2.130773,2.128718,2.187271,0.0
427,9.39,1.4862339292272295,1.4854345995119322,3.825072582862668,3.861214046275001,1.003617001558601,0.01,0.037707,3.445727,2.342489,2.131714,2.129616,2.188146,0.0
428,9.39,1.4862563918601415,1.4854569581722723,3.8249109978618514,3.8617197914831634,1.0024714600484574,0.01,0.037711,3.449032,2.345821,2.13446,2.132085,2.190449,0.0
429,9.39,1.4862781004076904,1.4854785664401673,3.824618568928684,3.8624062590204415,1.0006215976365282,0.01,0.037713,3.454487,2.351284,2.138868,2.135995,2.194057,0.0
430,9.39,1.4863011479215344,1.4855015079523093,3.8241756334198618,3.8632171298631635,0.9980456958375582,0.01,0.037715,3.462226,2.358986,2.144977,2.141354,2.198956,0.0
431,9.39,1.486325894490179,1.4855261413288658,3.8235813076754974,3.8639737187855108,0.9949190110307478,0.01,0.037718,3.471852,2.368488,2.152348,2.147726,2.204709,0.0
432,9.39,1.486352885989601,1.4855530101665748,3.8228397305986754,3.8643122357240607,0.9916220483869003,0.01,0.03772,3.482465,2.378814,2.160031,2.154171,2.210379,0.0
433,9.39,1.4863832360570313,1.4855832231473591,3.8219564429939465,3.863738714664729,0.9886712607085042,0.01,0.037723,3.492843,2.388643,2.166734,2.159417,2.214695,0.0
434,9.39,1.4864183655986793,1.4856181946762972,3.820952214976404,3.8617099395323238,0.9866933581198769,0.01,0.037727,3.501441,2.396333,2.170901,2.16195,2.216164,0.0
435,9.39,1.4864596621790946,1.4856593056757306,3.8198652024679696,3.8576729050347542,0.9863943733286685,0.01,0.037731,3.506451,2.399996,2.17079,2.160098,2.213153,0.0
436,9.39,1.4865066610484718,1.4857060925277938,3.8187929722600003,3.851844631508846,0.9879474170338844,0.01,0.037735,3.507077,2.398933,2.166045,2.153662,2.205568,0.0
437,9.39,1.48655930981041,1.4857585019386377,3.817783032673339,3.84506705788189,0.9907005700708031,0.01,0.03774,3.504668,2.394674,2.158343,2.144383,2.195204,0.0
438,9.39,1.4866201580392402,1.4858190707760477,3.816811957372149,3.838042177553309,0.9938588784217166,0.01,0.037747,3.501208,2.389303,2.149664,2.134196,2.183971,0.0
439,9.39,1.48669337351994,1.4858919465083966,3.815842318205648,3.8311748105739776,0.9968690249028462,0.01,0.037755,3.498179,2.384331,2.141375,2.124398,2.17313,0.0
440,9.39,1.486784037250424,1.485982185307689,3.814854790028602,3.8246459965737576,0.9994741514286795,0.01,0.037766,3.496292,2.380466,2.134108,2.115587,2.163257,0.0
441,9.39,1.4868975991714581,1.4860952102015226,3.813849045544444,3.818461901262248,1.001668372167895,0.01,0.037779,3.49558,2.377731,2.127882,2.107782,2.154369,0.0
442,9.39,1.4870421584090545,1.4862390802989525,3.8128322967850203,3.8125758156079175,1.003529611137775,0.01,0.037798,3.495843,2.37591,2.122506,2.100806,2.146297,0.0
443,9.39,1.4872293373375967,1.4864253604582962,3.811818206532833,3.8069494097383005,1.0051542398647186,0.01,0.037818,3.496773,2.374717,2.117747,2.094448,2.138842,0.0
444,9.39,1.4874766514248925,1.4866714792933915,3.8108093094169866,3.8015348838567355,1.006605321071023,0.01,0.037848,3.49819,2.373981,2.113444,2.088554,2.131855,0.0
445,9.39,1.4877965916403892,1.4869898634681777,3.809798080766347,3.7962489292075983,1.0079397064141908,0.01,0.037886,3.499996,2.37358,2.109451,2.082965,2.125168,0.0
